fips,namelsad,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
48463,Uvalde County,20895,538,405,2307,3508,3401,2078,3690,4579,253,136
48465,Val Verde County,32413,622,758,3428,5293,14750,4401,1685,1219,221,36
48467,Van Zandt County,43197,617,1893,15572,16083,6477,1164,1391,0,0,0
48469,Victoria County,43604,3914,926,3714,5433,7111,9533,11669,1292,12,0
48471,Walker County,33932,2535,2536,7976,7978,5700,3971,2889,342,5,0
48473,Waller County,32451,4474,5333,11089,6339,2973,1345,807,88,3,0
48475,Ward County,12205,33,87,1283,2037,967,1141,582,512,786,4777
48477,Washington County,21420,1264,1392,6556,7445,3798,894,70,1,0,0
48479,Webb County,87030,21859,2914,13684,14706,20709,9126,1305,174,612,1941
48481,Wharton County,29568,12887,5393,9180,1628,395,78,7,0,0,0
48483,Wheeler County,7001,4,1,33,98,241,153,234,357,851,5029
48485,Wichita County,57453,5229,906,3845,2608,2236,2109,5064,16639,11817,7000
48487,Wilbarger County,10443,1788,343,1030,717,671,596,2222,3073,3,0
48489,Willacy County,13596,6507,779,2044,1304,658,755,1212,334,2,1
48491,Williamson County,245717,23086,24815,72908,55094,40252,21649,7535,378,0,0
48493,Wilson County,26448,326,340,4176,5650,6566,4992,3862,491,45,0
48495,Winkler County,6311,23,7,46,75,201,257,307,182,70,5143
48497,Wise County,41103,404,300,4139,8465,10949,9083,6177,1170,287,129
48499,Wood County,42412,933,2063,11864,13466,9868,3595,619,4,0,0
48501,Yoakum County,6133,1765,392,1058,559,405,557,1354,43,0,0
48503,Young County,14089,138,37,328,656,989,1548,4166,3678,2161,388
48505,Zapata County,11916,153,92,571,953,875,1083,1720,2219,2024,2226
48507,Zavala County,9078,366,606,897,1306,1133,712,1545,2411,99,3
49001,Beaver County,8578,1452,2028,2572,1481,295,114,125,251,164,96
49003,Box Elder County,47818,22063,4228,7954,7476,2048,857,634,455,319,1743
49005,Cache County,52140,28041,8042,13075,2216,391,207,141,26,1,0
49007,Carbon County,15844,1050,1111,3352,2691,1677,2968,2449,338,88,120
49009,Daggett County,3240,119,257,943,455,180,101,132,61,53,939
49011,Davis County,117425,45046,14911,29359,23463,3517,675,327,94,33,0
49013,Duchesne County,31409,1753,1568,7614,7658,4405,3822,3056,1129,283,121
49015,Emery County,10532,4394,1739,2321,1860,121,28,17,20,12,20
49017,Garfield County,16857,2858,3368,5857,2613,1126,448,360,200,18,9
49019,Grand County,7298,161,167,1304,1345,2234,1711,373,3,0,0
49021,Iron County,47789,2886,8249,5990,5146,4331,2967,4342,11397,1581,900
49023,Juab County,15028,2283,1240,2039,1506,950,1081,936,1314,2355,1324
49025,Kane County,16913,865,1118,4723,3975,1697,1075,1507,674,658,621
49027,Millard County,16959,5347,2769,3468,1840,647,342,373,991,407,775
49029,Morgan County,7587,376,387,2445,1673,1316,711,489,167,19,4
49031,Piute County,2873,761,711,623,619,84,29,23,20,3,0
49033,Rich County,10090,847,1129,4787,2765,515,45,2,0,0,0
49035,Salt Lake County,380694,226944,21697,53985,31378,23640,12729,8532,1098,295,396
49037,San Juan County,8642,485,608,2378,2384,1636,916,126,67,26,16
49039,Sanpete County,11506,1377,680,1869,1854,1876,1156,1736,672,245,41
49041,Sevier County,4029,382,809,816,207,207,196,576,369,160,307
49043,Summit County,34348,340,854,9333,10507,6623,3974,1861,584,91,181
49045,Tooele County,31545,2904,2065,7891,5186,7143,4397,510,541,250,637
49047,Uintah County,20885,2589,2288,6120,5659,3343,473,182,111,51,69
49049,Utah County,231214,62978,18887,53363,40750,26429,17670,6988,2592,926,631
49051,Wasatch County,27156,1334,1988,7130,5572,4241,3533,2243,836,180,99
49053,Washington County,106396,914,1711,14873,27693,39658,16477,1661,1528,866,1015
49055,Wayne County,6165,2048,2261,1359,234,103,61,32,47,20,0
49057,Weber County,105282,41316,9179,23029,18893,9608,2088,740,343,33,53
50001,Addison County,18154,8111,9540,503,0,0,0,0,0,0,0
50003,Bennington County,20676,13003,7656,17,0,0,0,0,0,0,0
50005,Caledonia County,17429,10383,7046,0,0,0,0,0,0,0,0
50007,Chittenden County,50860,27634,22370,855,1,0,0,0,0,0,0
50009,Essex County,6243,3571,2664,8,0,0,0,0,0,0,0
50011,Franklin County,22799,13584,9209,6,0,0,0,0,0,0,0
50013,Grand Isle County,5436,2424,2945,67,0,0,0,0,0,0,0
50015,Lamoille County,13137,8018,5112,7,0,0,0,0,0,0,0
50017,Orange County,16795,10233,6562,0,0,0,0,0,0,0,0
50019,Orleans County,18083,12773,5308,2,0,0,0,0,0,0,0
50021,Rutland County,32334,19932,12255,146,1,0,0,0,0,0,0
50023,Washington County,29867,21288,8579,0,0,0,0,0,0,0,0
50025,Windham County,27553,17805,9730,18,0,0,0,0,0,0,0
50027,Windsor County,33147,22468,10670,9,0,0,0,0,0,0,0
51001,Accomack County,41154,20675,6536,11515,2102,264,51,11,0,0,0
51003,Albemarle County,45752,4176,5297,19506,11875,3928,910,60,0,0,0
51005,Alleghany County,16375,2941,3468,5171,3045,1432,295,19,4,0,0
51007,Amelia County,9865,298,368,3278,4079,1741,101,0,0,0,0
51009,Amherst County,24845,669,1784,10745,7649,3236,748,14,0,0,0
51011,Appomattox County,11584,22,58,2107,3807,3689,1689,208,4,0,0
51013,Arlington County,38543,34482,3324,717,20,0,0,0,0,0,0
51015,Augusta County,40793,14870,5481,8838,5284,4434,1736,148,2,0,0
51017,Bath County,5928,98,208,1864,2343,1134,268,13,0,0,0
51019,Bedford County,54396,5921,6996,20975,12853,6174,1378,99,0,0,0
51021,Bland County,6495,39,96,1289,1892,1881,874,381,43,0,0
51023,Botetourt County,20789,2702,2429,7056,4611,2832,1087,71,1,0,0
51025,Brunswick County,16771,666,1730,7333,5667,1319,56,0,0,0,0
51027,Buchanan County,19054,72,477,6926,4462,2959,1897,1389,676,152,44
51029,Buckingham County,13204,24,120,2249,5414,4361,986,50,0,0,0
51031,Campbell County,36712,1537,2531,11048,10629,7295,2853,807,12,0,0
51033,Caroline County,22497,1594,2588,9682,6796,1668,169,0,0,0,0
51035,Carroll County,33111,1747,1654,8909,9627,6806,3359,899,110,0,0
51036,Charles City County,6009,282,340,1945,2287,1102,53,0,0,0,0
51037,Charlotte County,14708,51,260,4084,6931,3114,268,0,0,0,0
51041,Chesterfield County,137654,39792,45461,41390,9506,1453,52,0,0,0,0
51043,Clarke County,9018,814,1080,2565,2109,1788,618,44,0,0,0
51045,Craig County,,0,0,0,0,0,0,0,0,0,0
51047,Culpeper County,22960,6179,4619,7056,4162,907,37,0,0,0,0
51049,Cumberland County,9098,152,526,2988,4277,1112,43,0,0,0,0
51051,Dickenson County,,0,0,0,0,0,0,0,0,0,0
51053,Dinwiddie County,19683,1669,3126,8181,5164,1464,79,0,0,0,0
51057,Essex County,9913,2921,2264,3795,912,21,0,0,0,0,0
51059,Fairfax County,310574,148880,127149,34318,227,0,0,0,0,0,0
51061,Fauquier County,34434,6835,7574,11746,6255,1674,350,0,0,0,0
51063,Floyd County,14811,180,241,1807,3500,5285,3269,509,20,0,0
51065,Fluvanna County,16098,656,1641,4336,4760,3966,672,67,0,0,0
51067,Franklin County,41496,3452,5880,18609,10393,2673,462,26,1,0,0
51069,Frederick County,47442,9345,6805,13533,8446,6556,2079,525,153,0,0
51071,Giles County,14257,3069,2289,4426,2439,1409,534,86,5,0,0
51073,Gloucester County,25028,3289,3547,12430,4993,612,120,37,0,0,0
51075,Goochland County,16463,897,1669,6451,5544,1747,155,0,0,0,0
51077,Grayson County,17024,316,571,4242,4863,4565,2219,231,17,0,0
51079,Greene County,10756,856,926,4597,3259,880,195,43,0,0,0
51081,Greensville County,9455,1379,2049,4591,1189,220,27,0,0,0,0
51083,Halifax County,32287,708,1603,12349,13458,3881,288,0,0,0,0
51085,Hanover County,50687,14155,15773,13910,5120,1713,16,0,0,0,0
51087,Henrico County,112910,57931,32319,20972,1638,50,0,0,0,0,0
51089,Henry County,39845,2497,7866,21063,8020,399,0,0,0,0,0
51091,Highland County,4197,353,202,696,1192,1361,387,6,0,0,0
51093,Isle of Wight County,20894,7020,4836,7380,1499,158,1,0,0,0,0
51095,James City County,35427,6493,8901,17393,2593,47,0,0,0,0,0
51097,King and Queen County,7705,1778,1741,3359,807,20,0,0,0,0,0
51099,King George County,14221,2098,3142,7522,1429,30,0,0,0,0,0
51101,King William County,13294,3275,3585,5659,742,33,0,0,0,0,0
51103,Lancaster County,15569,2301,2433,7342,3012,466,15,0,0,0,0
51105,Lee County,46570,4765,4657,13986,8742,7579,3902,2144,693,79,23
51107,Loudoun County,127503,61161,49335,13297,2752,806,122,30,0,0,0
51109,Louisa County,29266,249,759,7143,9507,8695,2712,201,0,0,0
51111,Lunenburg County,15320,23,104,5583,5491,3559,532,28,0,0,0
51113,Madison County,9438,609,605,3312,3735,1064,99,14,0,0,0
51115,Mathews County,11377,3000,2311,4887,1115,64,0,0,0,0,0
51117,Mecklenburg County,34381,986,3911,13817,11753,3635,279,0,0,0,0
51119,Middlesex County,13718,3030,2084,6263,2197,144,0,0,0,0,0
51121,Montgomery County,39070,17563,6779,7267,4054,2269,779,348,11,0,0
51125,Nelson County,16457,476,741,4824,5465,3582,1132,228,9,0,0
51127,New Kent County,17624,2324,2595,9405,2886,414,0,0,0,0,0
51131,Northampton County,16112,13001,1671,1294,106,40,0,0,0,0,0
51133,Northumberland County,20370,7347,4402,7262,1243,116,0,0,0,0,0
51135,Nottoway County,11601,97,559,4054,4012,2471,403,5,0,0,0
51137,Orange County,21704,2214,3002,6415,5048,3379,1176,466,4,0,0
51139,Page County,24958,6383,3160,5649,5403,2929,926,434,74,0,0
51141,Patrick County,21732,531,1799,10376,5537,2627,809,53,0,0,0
51143,Pittsylvania County,58903,2871,6239,32951,14895,1834,113,0,0,0,0
51145,Powhatan County,15439,331,791,5979,6382,1907,49,0,0,0,0
51147,Prince Edward County,13109,292,709,3540,5389,2616,513,50,0,0,0
51149,Prince George County,13867,1230,2000,7459,2953,225,0,0,0,0,0
51153,Prince William County,152091,62715,53128,33466,2683,82,15,2,0,0,0
51155,Pulaski County,26550,7774,5318,7498,2849,1727,880,457,47,0,0
51157,Rappahannock County,6358,469,519,2608,2280,458,24,0,0,0,0
51159,Richmond County,7234,2902,1672,2245,405,10,0,0,0,0,0
51161,Roanoke County,45866,18357,9406,9571,4562,2446,1113,380,31,0,0
51163,Rockbridge County,26276,5732,4014,8335,5581,2260,347,7,0,0,0
51165,Rockingham County,48211,17221,7139,10519,7010,4148,1761,407,6,0,0
51167,Russell County,21197,2396,2214,6397,4117,3098,2010,890,69,5,1
51169,Scott County,19279,920,1109,4471,4091,3829,2965,1458,406,29,1
51171,Shenandoah County,33458,8078,4945,7919,6333,4781,1294,106,2,0,0
51173,Smyth County,34320,8130,6965,11074,5113,2076,866,88,8,0,0
51175,Southampton County,15095,4552,3752,6277,511,3,0,0,0,0,0
51177,Spotsylvania County,65951,7964,11436,27605,10285,5340,2881,440,0,0,0
51179,Stafford County,58310,10693,17790,22859,5138,1715,115,0,0,0,0
51181,Surry County,6372,1363,1418,3046,537,8,0,0,0,0,0
51183,Sussex County,9420,1863,2266,4645,640,6,0,0,0,0,0
51185,Tazewell County,31445,5269,4174,10598,5655,3441,1574,641,88,5,0
51187,Warren County,27533,4011,4175,8171,6827,3553,765,30,1,0,0
51191,Washington County,39422,9204,6349,11861,6321,4043,1413,225,6,0,0
51193,Westmoreland County,27186,9082,6254,9925,1768,157,0,0,0,0,0
51195,Wise County,26055,1830,2336,7463,5392,3905,2656,1862,540,49,22
51197,Wythe County,28860,8993,5001,6644,3722,2259,1644,547,50,0,0
51199,York County,27526,7468,5544,13197,1234,83,0,0,0,0,0
51510,Alexandria city,28086,27487,599,0,0,0,0,0,0,0,0
51520,Bristol city,13647,6889,5243,1374,131,10,0,0,0,0,0
51530,Buena Vista city,6464,2566,1571,1877,306,132,10,2,0,0,0
51540,Charlottesville city,13796,5756,5735,2266,39,0,0,0,0,0,0
51550,Chesapeake city,89833,64222,14802,10199,527,82,1,0,0,0,0
51570,Colonial Heights city,7615,4159,3097,357,2,0,0,0,0,0,0
51580,Covington city,6596,3074,2609,759,121,14,19,0,0,0,0
51590,Danville city,25618,5822,13663,6075,58,0,0,0,0,0,0
51595,Emporia city,3415,1274,1708,420,13,0,0,0,0,0,0
51600,Fairfax city,7792,3895,3744,153,0,0,0,0,0,0,0
51610,Falls Church city,3595,3125,470,0,0,0,0,0,0,0,0
51620,Franklin city,4950,2782,1221,784,163,0,0,0,0,0,0
51630,Fredericksburg city,8831,2851,3572,2351,56,1,0,0,0,0,0
51640,Galax city,3696,1036,1273,1136,203,38,10,0,0,0,0
51650,Hampton city,51287,41855,3312,5373,738,9,0,0,0,0,0
51660,Harrisonburg city,13323,5929,5047,2204,143,0,0,0,0,0,0
51670,Hopewell city,10392,6390,3666,336,0,0,0,0,0,0,0
51678,Lexington city,2723,2192,497,34,0,0,0,0,0,0,0
51680,Lynchburg city,31903,12816,11810,6979,285,13,0,0,0,0,0
51683,Manassas city,13348,11330,2010,8,0,0,0,0,0,0,0
51685,Manassas Park city,4474,1999,2385,90,0,0,0,0,0,0,0
51690,Martinsville city,9094,3433,4473,1182,6,0,0,0,0,0,0
51700,Newport News city,53806,39181,8886,5321,416,1,1,0,0,0,0
51710,Norfolk city,67669,67281,386,2,0,0,0,0,0,0,0
51720,Norton city,4029,431,1114,1692,480,129,103,80,0,0,0
51730,Petersburg city,14844,6083,6069,2477,207,8,0,0,0,0,0
51735,Poquoson city,5384,1942,1063,1634,287,344,114,0,0,0,0
51740,Portsmouth city,36222,35377,440,405,0,0,0,0,0,0,0
51750,Radford city,5174,2844,1817,445,68,0,0,0,0,0,0
51760,Richmond city,70441,55037,14027,1370,7,0,0,0,0,0,0
51770,Roanoke city,44317,38093,4682,1375,152,15,0,0,0,0,0
51775,Salem city,10682,8045,2175,450,12,0,0,0,0,0,0
51790,Staunton city,11630,7344,3708,511,67,0,0,0,0,0,0
51800,Suffolk city,42275,21409,9192,10655,970,47,2,0,0,0,0
51810,Virginia Beach city,143057,99414,11811,25400,5699,710,20,3,0,0,0
51820,Waynesboro city,15327,8363,3698,2546,532,165,23,0,0,0,0
51830,Williamsburg city,4618,1224,1212,2170,12,0,0,0,0,0,0
51840,Winchester city,9837,5816,3488,530,3,0,0,0,0,0,0
53001,Adams County,12869,2679,633,3113,1687,1222,901,2065,452,68,49
53003,Asotin County,13213,2388,854,3090,5837,846,168,21,6,3,0
53005,Benton County,75073,22188,8007,27773,13381,2491,633,291,266,36,7
53007,Chelan County,47351,738,437,1598,2502,2108,2487,2578,11052,7270,16581
53009,Clallam County,53700,22155,22318,7468,1258,354,121,25,1,0,0
53011,Clark County,173650,66021,39920,54397,11612,1591,93,16,0,0,0
53013,Columbia County,5198,1648,1107,516,417,367,586,306,186,64,1
53015,Cowlitz County,56226,15066,17323,20518,3039,273,7,0,0,0,0
53017,Douglas County,28681,1467,1094,10527,6827,3295,1567,1986,1785,91,42
53019,Ferry County,12407,168,34,685,1320,1700,1932,2668,2059,913,928
53021,Franklin County,32715,15581,5747,9084,1576,384,179,67,83,13,1
53023,Garfield County,3794,555,212,931,1655,266,98,40,22,13,2
53025,Grant County,56168,16917,7350,12877,6740,3913,6402,990,582,312,85
53027,Grays Harbor County,60461,26025,26161,8057,216,2,0,0,0,0,0
53029,Island County,49696,16947,20934,11452,287,64,12,0,0,0,0
53031,Jefferson County,31943,11389,12841,7338,324,44,7,0,0,0,0
53033,King County,624854,515947,98681,6549,1795,1037,486,226,133,0,0
53035,Kitsap County,115283,69723,42237,3244,71,8,0,0,0,0,0
53037,Kittitas County,36566,2249,4506,5153,2839,3111,2011,2399,2571,2273,9454
53039,Klickitat County,21169,496,242,2259,3115,3189,3301,2479,2452,1491,2145
53041,Lewis County,55560,6340,18696,23458,3290,1234,633,1161,587,159,2
53043,Lincoln County,20122,2071,959,2423,3091,2234,774,1267,2097,1003,4203
53045,Mason County,54733,6343,16548,30168,1653,21,0,0,0,0,0
53047,Okanogan County,55108,365,229,2404,4843,5218,4937,6378,9084,4563,17087
53049,Pacific County,32733,13477,12881,5734,624,17,0,0,0,0,0
53051,Pend Oreille County,16743,510,1563,5136,4672,2959,1447,424,32,0,0
53053,Pierce County,321110,215990,91678,11559,1492,290,87,11,3,0,0
53055,San Juan County,17288,4905,6100,5661,526,73,23,0,0,0,0
53057,Skagit County,77551,31685,17786,20738,4843,1530,519,386,62,2,0
53059,Skamania County,8087,91,28,2394,2835,1144,739,608,183,40,25
53061,Snohomish County,272430,172427,63781,31512,3484,699,292,216,19,0,0
53063,Spokane County,208714,48258,8595,36613,46291,30495,19554,10098,5121,1928,1761
53065,Stevens County,42027,627,465,5075,9836,10102,6949,5292,2775,592,314
53067,Thurston County,114509,29947,36156,38542,8439,1425,0,0,0,0,0
53069,Wahkiakum County,4346,2161,1837,348,0,0,0,0,0,0,0
53071,Walla Walla County,29016,19734,2863,2919,768,811,393,336,758,429,5
53073,Whatcom County,104937,50755,29253,19544,3409,1018,492,365,92,9,0
53075,Whitman County,33631,22675,5565,3220,1407,504,195,65,0,0,0
53077,Yakima County,102047,35440,10417,24053,11129,6208,3687,3370,3748,1797,2198
54001,Barbour County,15325,2380,3751,6303,2420,460,11,0,0,0,0
54003,Berkeley County,55875,6021,12604,19847,11743,4565,992,88,15,0,0
54005,Boone County,16118,6,149,4335,5207,2966,1654,1101,510,99,91
54007,Braxton County,14342,455,2134,6261,3532,1589,320,49,2,0,0
54009,Brooke County,15185,5899,7630,1578,78,0,0,0,0,0,0
54011,Cabell County,50036,12346,8489,14977,6789,3502,2167,1457,300,8,1
54013,Calhoun County,7729,480,1565,3652,1490,404,98,32,8,0,0
54015,Clay County,8832,15,45,1364,2154,1574,1382,1406,742,103,47
54017,Doddridge County,7844,472,1355,4393,1267,326,31,0,0,0,0
54019,Fayette County,38684,1152,2469,15383,8974,5838,2991,1318,507,34,18
54021,Gilmer County,7548,176,907,3993,1886,483,97,6,0,0,0
54023,Grant County,12145,981,992,2536,3227,2768,1285,356,0,0,0
54025,Greenbrier County,30168,6626,4681,8470,4876,3684,1516,309,6,0,0
54027,Hampshire County,21496,133,350,3302,6099,6971,3826,813,2,0,0
54029,Hancock County,20618,7732,10368,2476,42,0,0,0,0,0,0
54031,Hardy County,14572,1941,930,2797,4754,3459,673,18,0,0,0
54033,Harrison County,54123,15522,16980,17050,3870,643,57,1,0,0,0
54035,Jackson County,19748,1251,1994,6417,4276,3374,2062,373,1,0,0
54037,Jefferson County,30220,6998,6799,10326,4567,1046,285,199,0,0,0
54039,Kanawha County,114327,11033,18813,36069,23002,12755,7282,3742,1251,230,150
54041,Lewis County,15593,2915,5079,6249,1171,166,12,1,0,0,0
54043,Lincoln County,15551,139,291,5108,4294,2741,1469,887,393,119,110
54045,Logan County,25573,9,32,5183,9184,6169,2591,1443,686,178,98
54047,McDowell County,30858,1,175,10844,9808,4720,2455,1634,907,197,117
54049,Marion County,39278,11752,15038,9913,2228,340,7,0,0,0,0
54051,Marshall County,23553,6681,10903,5378,577,14,0,0,0,0,0
54053,Mason County,19994,2486,2400,5898,3204,2500,2215,1117,169,5,0
54055,Mercer County,45565,3805,3879,12398,9422,7177,4053,2733,1648,295,155
54057,Mineral County,19261,1657,3140,6597,4961,2502,392,12,0,0,0
54059,Mingo County,25363,12,41,6139,8942,4720,2449,1617,949,249,245
54061,Monongalia County,52615,15957,18748,14154,3259,490,7,0,0,0,0
54063,Monroe County,13218,1515,1030,3721,3029,2337,1342,244,0,0,0
54065,Morgan County,15146,282,861,4256,5554,3564,602,27,0,0,0
54067,Nicholas County,24023,2361,3526,9417,5040,2090,732,565,230,25,37
54069,Ohio County,26056,6377,15592,3924,163,0,0,0,0,0,0
54071,Pendleton County,10691,358,339,2303,2252,2896,1734,798,11,0,0
54073,Pleasants County,6496,531,1304,3614,955,91,1,0,0,0,0
54075,Pocahontas County,14345,1046,1649,5030,3574,2193,776,77,0,0,0
54077,Preston County,32748,8211,8557,12484,3301,195,0,0,0,0,0
54079,Putnam County,35139,3642,4186,13429,6541,4126,2363,803,49,0,0
54081,Raleigh County,60301,7204,5306,18584,13567,9253,4048,1718,581,33,7
54083,Randolph County,23538,4676,6019,9053,3245,531,14,0,0,0,0
54085,Ritchie County,13109,672,1864,6849,3274,437,10,3,0,0,0
54087,Roane County,14235,168,433,5328,4681,2881,636,107,1,0,0
54089,Summers County,13783,1669,1330,4348,2979,2059,1039,297,62,0,0
54091,Taylor County,13265,2745,4407,4288,1605,220,0,0,0,0,0
54093,Tucker County,9806,3119,2466,3629,549,39,4,0,0,0,0
54095,Tyler County,8821,1732,2726,3373,890,97,3,0,0,0,0
54097,Upshur County,18760,3849,4947,6830,2487,556,91,0,0,0,0
54099,Wayne County,28619,2152,2843,8271,5857,3784,2576,1889,871,228,148
54101,Webster County,10692,1427,2500,4693,1626,380,65,1,0,0,0
54103,Wetzel County,15578,2964,7298,4301,899,115,1,0,0,0,0
54105,Wirt County,6897,1399,1143,2735,1278,327,15,0,0,0,0
54107,Wood County,58041,7705,7078,22937,13770,5199,1267,85,0,0,0
54109,Wyoming County,22028,104,75,5682,6434,4550,2537,1678,785,135,48
55001,Adams County,37673,3083,2384,15533,11195,3708,1263,372,135,0,0
55003,Ashland County,21170,4583,12324,4072,191,0,0,0,0,0,0
55005,Barron County,41741,16168,16909,7811,725,95,8,18,7,0,0
55007,Bayfield County,35027,5131,15498,12549,1832,17,0,0,0,0,0
55009,Brown County,100149,81703,17176,1259,11,0,0,0,0,0,0
55011,Buffalo County,23400,11606,11063,731,0,0,0,0,0,0,0
55013,Burnett County,33357,1604,3359,13740,10143,3453,901,157,0,0,0
55015,Calumet County,28038,25363,2481,194,0,0,0,0,0,0,0
55017,Chippewa County,50714,22114,19684,8067,778,71,0,0,0,0,0
55019,Clark County,35351,21470,8623,3878,1281,96,3,0,0,0,0
55021,Columbia County,42804,12778,5271,16458,7035,1179,83,0,0,0,0
55023,Crawford County,21361,4913,5851,9387,1178,32,0,0,0,0,0
55025,Dane County,185218,121263,44591,17848,1437,75,3,1,0,0,0
